price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,price_original,price_bin
-0.3193865669655724,-0.3207447775204106,3,1,2,1,0,0,0,0,2,1,0,4060000,Medium
-0.3413537879368283,-0.7089410023541864,3,2,2,1,0,0,1,0,2,0,1,4025000,Medium
-0.3413537879368283,-0.8045835505016384,3,2,1,1,0,1,0,1,1,0,0,4025000,Medium
-0.3413537879368283,0.28686670482810817,3,1,1,1,0,0,0,0,3,0,1,4025000,Medium
-0.35233739842245626,-0.2194761971289908,3,1,2,0,0,1,0,1,0,0,1,4007500,Medium
-0.35233739842245626,-0.8045835505016384,4,1,2,1,0,0,0,1,0,0,1,4007500,Medium
-0.36332100890808416,-0.44451748688770143,4,1,1,0,0,1,0,0,0,0,2,3990000,Medium
-0.36332100890808416,0.8944781871766269,3,1,2,0,0,0,0,1,1,0,1,3990000,Medium
-0.36332100890808416,-0.2194761971289908,3,2,2,0,0,1,0,1,0,0,1,3990000,Medium
-0.36332100890808416,-0.5232819383032502,3,1,2,1,0,0,0,0,0,0,0,3990000,Medium
-0.36332100890808416,-0.4726476481075403,2,1,2,1,1,1,0,0,0,1,2,3990000,Medium
-0.407255450850596,1.3333087022061125,3,2,1,1,1,1,0,0,3,0,0,3920000,Medium
-0.407255450850596,0.3431270272677858,4,1,2,1,1,1,0,0,0,0,1,3920000,Medium
-0.407255450850596,-1.0633810337241556,3,1,2,1,0,0,0,0,0,0,1,3920000,Medium
-0.407255450850596,-0.9002260986490905,2,1,1,1,0,0,1,0,1,0,0,3920000,Medium
-0.407255450850596,-0.604296802616386,2,1,1,1,0,1,0,1,2,0,0,3920000,Medium
-0.407255450850596,1.7946433462114695,3,1,1,1,0,0,0,1,2,0,1,3920000,Medium
-0.407255450850596,-1.5444067905833998,4,2,1,1,0,1,0,0,0,1,2,3920000,Medium
-0.42922267182185186,-0.6245505186946699,2,1,2,1,1,1,0,0,0,0,1,3885000,Medium
-0.42922267182185186,-0.9621124533327359,4,2,2,1,0,0,0,0,0,0,0,3885000,Medium
-0.4511898927931078,0.23060638238843048,5,2,2,1,0,0,0,0,0,0,1,3850000,Medium
-0.4511898927931078,-0.9621124533327359,2,2,1,1,0,1,0,0,2,0,1,3850000,Medium
-0.4511898927931078,1.2725475539712607,3,1,2,1,0,0,0,1,0,0,0,3850000,Medium
-0.4511898927931078,-0.45576955137563696,2,1,1,1,0,0,0,0,0,0,1,3850000,Medium
-0.4511898927931078,-0.5851682929868955,2,1,1,1,0,0,0,0,0,0,1,3850000,Medium
-0.4511898927931078,-1.6175452097549807,3,1,2,1,0,1,0,0,0,1,1,3850000,Medium
-0.4511898927931078,-1.5269660906270996,2,1,2,1,1,0,0,0,0,1,1,3850000,Medium
-0.4599767811816101,-0.8664699051852839,3,1,2,1,0,0,0,0,0,0,2,3836000,Medium
-0.47315711376436365,-0.9789905500646392,2,2,1,0,0,1,0,0,0,0,1,3815000,Medium
-0.49512433473561956,-0.03944316532202228,3,1,2,1,0,0,0,0,0,0,1,3780000,Medium
-0.49512433473561956,-0.8270876794775095,2,1,2,1,0,0,1,0,1,0,1,3780000,Medium
-0.49512433473561956,-0.7258190990860898,2,1,1,1,0,0,0,0,0,0,1,3780000,Medium
-0.49512433473561956,0.5287860913187221,2,1,1,1,0,0,0,0,2,0,2,3780000,Medium
-0.49512433473561956,-1.1443958980372915,3,1,3,1,0,0,0,0,0,1,0,3780000,Medium
-0.49512433473561956,1.974676378018438,2,1,1,1,0,0,0,0,1,0,0,3780000,Medium
-0.49951777892987076,1.8902858943589216,3,1,1,1,0,0,0,0,2,0,0,3773000,Medium
-0.49951777892987076,-1.3334305814346086,5,2,1,0,0,1,0,1,1,0,0,3773000,Medium
-0.49951777892987076,1.1476496381551764,4,1,2,0,0,0,0,0,1,0,0,3773000,Medium
-0.5170915557068755,-0.793331486013703,2,1,1,1,0,0,0,0,0,1,1,3745000,Medium
-0.5390587766781314,-0.7258190990860898,3,1,1,1,0,0,0,0,1,0,2,3710000,Medium
-0.5390587766781314,-0.478273680351508,2,1,1,1,0,0,0,0,0,0,1,3710000,Medium
-0.5390587766781314,0.6356807039541097,3,1,1,1,0,0,0,0,0,0,1,3710000,Medium
-0.5390587766781314,-0.4726476481075403,2,1,1,1,0,0,0,0,0,0,0,3710000,Medium
-0.5390587766781314,-0.7348207506764382,2,1,1,1,0,0,1,0,0,0,1,3710000,Medium
-0.5434522208723825,-0.9958686467965425,3,1,2,0,0,1,1,0,0,0,1,3703000,Medium
-0.5434522208723825,0.31499686604794697,2,1,1,1,0,0,0,0,0,0,0,3703000,Medium
-0.5610259976493872,-0.7089410023541864,2,1,1,1,0,1,0,0,0,0,0,3675000,Medium
-0.5610259976493872,-0.7089410023541864,2,1,1,1,0,0,0,1,0,0,2,3675000,Medium
-0.5610259976493872,0.42189147868333454,2,1,1,0,0,0,0,0,0,0,1,3675000,Medium
-0.5610259976493872,-0.7258190990860898,2,1,1,1,0,0,0,0,0,0,0,3675000,Medium
-0.5829932186206431,-0.34324890649628165,2,1,1,1,0,0,0,1,2,0,1,3640000,Low
-0.5829932186206431,-0.742697195817993,3,1,2,1,0,1,0,0,0,0,1,3640000,Low
-0.5829932186206431,-0.9621124533327359,3,1,2,0,0,1,0,0,0,0,1,3640000,Low
-0.5829932186206431,-1.0633810337241556,2,1,2,1,0,0,0,1,0,0,0,3640000,Low
-0.5829932186206431,-0.7708273570378319,2,2,1,1,0,1,0,0,0,0,1,3640000,Low
-0.5829932186206431,0.601924510490303,3,1,2,1,1,1,0,0,0,0,2,3640000,Low
-0.5829932186206431,-0.42763939015579816,3,2,2,1,0,0,0,0,2,0,1,3640000,Low
-0.5829932186206431,-1.1477715173836722,3,2,2,0,0,1,0,0,0,1,2,3640000,Low
-0.5829932186206431,-1.4712683714118187,3,1,3,1,0,0,1,1,0,1,1,3640000,Low
-0.5873866628148943,-0.7708273570378319,3,1,1,1,0,0,0,0,2,1,2,3633000,Low
-0.604960439591899,-0.2194761971289908,2,1,1,1,0,0,0,0,0,0,1,3605000,Low
-0.604960439591899,-0.5007778093273791,2,1,1,1,0,0,0,0,0,1,1,3605000,Low
-0.626927660563155,-0.9789905500646392,3,1,2,1,0,1,0,0,0,0,0,3570000,Low
-0.626927660563155,-0.2194761971289908,4,2,2,1,0,1,0,0,2,0,0,3570000,Low
-0.626927660563155,-0.2194761971289908,2,1,1,0,0,0,0,0,0,0,0,3570000,Low
-0.626927660563155,-0.7033149701102187,2,1,1,1,0,0,0,0,0,0,2,3570000,Low
-0.6488948815344109,-0.5851682929868955,3,1,1,1,0,0,0,0,2,0,2,3535000,Low
-0.6708621025056667,-0.3657530354721527,3,1,2,1,0,0,0,1,0,0,1,3500000,Low
-0.6708621025056667,-0.6976889378662509,3,1,2,1,0,0,0,0,0,0,2,3500000,Low
-0.6708621025056667,-0.16321587468931315,4,1,2,1,0,0,0,0,0,0,1,3500000,Low
-0.6708621025056667,-1.5500328228273674,3,2,2,0,0,0,0,0,0,0,2,3500000,Low
-0.6708621025056667,-1.0431273176458717,3,1,2,1,0,1,0,0,0,0,1,3500000,Low
-0.6708621025056667,-0.5064038415713469,3,1,2,1,0,0,0,0,0,0,1,3500000,Low
-0.6708621025056667,1.425575631007184,3,1,1,0,0,0,0,0,0,0,2,3500000,Low
-0.6708621025056667,-0.793331486013703,3,1,1,0,0,0,0,1,0,0,2,3500000,Low
-0.6708621025056667,-0.7258190990860898,6,1,2,1,0,0,0,0,1,0,2,3500000,Low
-0.6708621025056667,-0.7033149701102187,2,1,1,1,0,0,0,0,1,0,1,3500000,Low
-0.6708621025056667,0.5681683170264965,2,1,1,1,0,0,0,0,1,0,0,3500000,Low
-0.6708621025056667,-0.9958686467965425,3,1,2,1,0,0,0,0,1,0,2,3500000,Low
-0.6708621025056667,1.3839429924018225,2,1,1,1,0,0,0,0,1,0,1,3500000,Low
-0.6708621025056667,-0.7753281828330061,2,1,1,1,0,0,0,0,1,1,2,3500000,Low
-0.6708621025056667,2.593539924854892,3,1,2,1,0,0,0,0,3,1,2,3500000,Low
-0.6708621025056667,0.5569162525385609,2,1,1,1,0,0,0,0,0,0,2,3500000,Low
-0.6752555466999179,0.005565092629719847,3,1,2,0,0,0,0,0,0,0,2,3493000,Low
-0.6928293234769226,-1.0296248402603492,3,1,1,1,0,0,0,0,0,0,2,3465000,Low
-0.6928293234769226,0.241858446876366,2,1,1,1,0,0,0,0,1,1,2,3465000,Low
-0.6928293234769226,-1.5444067905833998,3,1,3,1,0,0,0,0,0,1,0,3465000,Low
-0.7147965444481785,-0.5007778093273791,2,1,1,1,0,0,0,0,0,0,2,3430000,Low
-0.7147965444481785,-0.9592994372107521,2,1,1,1,0,0,0,0,2,0,2,3430000,Low
-0.7147965444481785,-0.5851682929868955,3,1,1,1,0,0,0,0,0,0,2,3430000,Low
-0.7147965444481785,-1.5444067905833998,3,1,3,1,0,0,0,0,0,1,0,3430000,Low
-0.7147965444481785,-1.2827962912388986,3,1,2,1,0,1,0,0,0,1,2,3430000,Low
-0.7147965444481785,-1.654114419340771,3,2,2,1,0,1,0,0,0,1,2,3430000,Low
-0.7191899886424297,-0.478273680351508,2,1,1,1,0,0,0,0,0,0,2,3423000,Low
-0.7367637654194344,-0.05913427817590946,3,1,2,1,1,1,0,1,1,0,0,3395000,Low
-0.7367637654194344,-0.8102095827456063,3,1,1,1,0,1,0,0,2,0,2,3395000,Low
-0.7367637654194344,-0.7033149701102187,2,1,1,1,0,0,0,0,0,0,0,3395000,Low
-0.7587309863906903,-0.7820794215257674,4,1,2,1,0,0,0,1,2,0,2,3360000,Low
-0.7587309863906903,0.03932128609352644,4,1,3,0,0,0,0,0,0,0,1,3360000,Low
-0.7587309863906903,-0.4332654223997659,2,1,2,1,0,0,0,0,0,0,2,3360000,Low
-0.7587309863906903,-0.07882539102979665,2,1,1,1,0,0,0,0,0,0,2,3360000,Low
-0.7587309863906903,-0.6583067121584766,2,1,1,0,0,0,0,1,0,0,2,3360000,Low
-0.7587309863906903,-0.6414286154265733,3,1,1,1,0,0,0,0,0,0,2,3360000,Low
-0.7587309863906903,-1.007120711284478,3,1,2,0,0,1,0,0,0,0,1,3360000,Low
-0.7587309863906903,-0.9592994372107521,2,1,1,1,0,1,0,0,2,0,0,3360000,Low
-0.7631244305849415,-1.2321620010431886,3,1,1,0,0,0,0,0,0,0,0,3353000,Low
-0.776304763167695,-1.5444067905833998,3,1,2,1,0,1,0,0,0,1,0,3332000,Low
-0.7806982073619462,-0.478273680351508,2,1,1,1,0,0,0,0,1,0,2,3325000,Low
-0.7806982073619462,-0.06476031041987723,4,1,2,1,0,0,0,0,0,0,2,3325000,Low
-0.8026654283332021,-1.344682645922544,2,1,1,0,0,0,0,1,0,0,2,3290000,Low
-0.8026654283332021,-0.9621124533327359,4,1,2,1,0,1,0,1,0,0,2,3290000,Low
-0.8026654283332021,0.6581848329299808,3,1,1,1,1,1,0,0,0,0,0,3290000,Low
-0.8026654283332021,-0.793331486013703,4,1,2,0,0,0,0,0,1,0,1,3290000,Low
-0.8026654283332021,-0.6177992800019086,4,1,2,1,0,0,0,0,0,0,1,3290000,Low
-0.8026654283332021,-0.478273680351508,2,1,1,1,0,0,0,0,0,0,2,3290000,Low
-0.8026654283332021,-1.5444067905833998,3,1,2,1,0,1,0,0,0,1,0,3290000,Low
-0.8026654283332021,0.5569162525385609,3,1,1,1,0,0,0,0,1,0,2,3290000,Low
-0.824632649304458,-0.2194761971289908,2,1,1,0,0,0,0,0,0,0,1,3255000,Low
-0.824632649304458,-0.5401600350351534,2,1,1,0,0,0,0,0,0,0,2,3255000,Low
-0.8378129818872115,-0.7033149701102187,4,1,2,1,0,1,0,0,0,0,2,3234000,Low
-0.8465998702757139,-0.29261461630057173,3,1,2,1,0,0,0,0,0,0,2,3220000,Low
-0.8465998702757139,-1.241163652633537,2,1,1,1,0,0,0,1,1,0,2,3220000,Low
-0.8465998702757139,-0.3207447775204106,3,1,1,0,0,0,0,0,1,0,2,3220000,Low
-0.8465998702757139,-0.9958686467965425,3,1,2,0,0,0,0,0,0,0,0,3220000,Low
-0.8905343122182257,-0.8102095827456063,1,1,1,1,0,0,0,0,0,0,0,3150000,Low
-0.8905343122182257,-0.508654254468934,2,2,1,0,1,1,0,0,1,0,2,3150000,Low
-0.8905343122182257,-0.7820794215257674,2,1,1,0,0,1,0,0,0,0,1,3150000,Low
-0.8905343122182257,-0.4473305030096853,2,1,1,1,0,0,0,0,2,0,1,3150000,Low
-0.8905343122182257,-1.822895386659804,3,1,2,0,0,1,0,0,0,0,2,3150000,Low
-0.8905343122182257,-0.8102095827456063,3,1,2,1,0,1,0,0,0,0,1,3150000,Low
-0.8905343122182257,1.0463810577637567,2,1,1,1,0,0,0,0,0,0,1,3150000,Low
-0.8905343122182257,2.312238312656504,3,1,2,1,0,0,0,0,2,0,1,3150000,Low
-0.8905343122182257,-1.0245614112407782,2,1,1,1,0,0,0,0,1,0,2,3150000,Low
-0.8949277564124769,-0.2194761971289908,3,1,2,1,0,0,0,1,0,0,2,3143000,Low
-0.9037146448009792,0.34031401114580195,3,1,1,1,0,1,0,0,0,0,2,3129000,Low
-0.9100851388826434,-1.4020681748110153,3,1,1,1,0,0,0,0,0,1,1,3118850,Low
-0.9125015331894816,-1.0633810337241556,3,1,1,0,0,0,0,1,0,0,2,3115000,Low
-0.9125015331894816,-0.5851682929868955,3,1,2,1,0,0,0,0,0,0,2,3115000,Low
-0.9125015331894816,-0.7820794215257674,2,1,1,1,0,0,0,0,0,0,2,3115000,Low
-0.9300753099664862,1.805895410699405,2,1,1,1,0,0,0,0,1,0,2,3087000,Low
-0.9344687541607375,0.03932128609352644,2,1,1,1,0,1,0,1,0,0,2,3080000,Low
-0.9344687541607375,-1.535967742217448,3,1,2,0,0,1,0,0,0,0,1,3080000,Low
-0.9344687541607375,-1.0127467435284458,2,1,1,1,1,1,0,0,0,0,2,3080000,Low
-0.9344687541607375,-0.2194761971289908,2,1,2,1,0,0,1,0,1,0,1,3080000,Low
-0.9564359751319934,-0.6132984542067345,2,1,1,1,0,0,0,0,0,0,2,3045000,Low
-0.9784031961032492,-1.0127467435284458,3,1,2,0,0,0,0,0,0,0,1,3010000,Low
-0.9784031961032492,-0.9283562598689293,3,1,2,1,0,0,0,0,2,0,1,3010000,Low
-0.9784031961032492,-1.1562105657496238,2,1,1,1,0,0,0,0,0,0,1,3010000,Low
-0.9784031961032492,-0.16321587468931315,2,1,1,1,0,0,0,0,0,0,0,3010000,Low
-0.9784031961032492,0.10458326012355253,3,1,1,0,0,0,0,0,0,0,2,3010000,Low
-0.9784031961032492,-0.6414286154265733,3,1,2,1,0,0,0,0,0,0,2,3010000,Low
-0.9784031961032492,-0.7089410023541864,4,1,2,1,0,0,0,0,3,0,1,3010000,Low
-0.9827966402975005,1.7777652494795662,2,1,1,1,0,0,0,0,0,0,2,3003000,Low
-1.0003704170745051,-0.3027414743397137,4,1,2,0,0,0,0,0,1,0,2,2975000,Low
-1.0091573054630074,-1.0633810337241556,2,1,2,1,0,0,0,0,0,0,1,2961000,Low
-1.0223376380457612,0.5400381558066576,3,1,2,1,0,1,0,0,1,0,2,2940000,Low
-1.0223376380457612,0.03932128609352644,2,1,1,1,0,0,0,0,0,0,2,2940000,Low
-1.0223376380457612,-0.7258190990860898,3,1,2,0,0,0,0,0,1,0,2,2940000,Low
-1.0223376380457612,-0.6920629056222831,4,1,2,0,0,0,0,0,0,0,2,2940000,Low
-1.0223376380457612,-0.793331486013703,3,1,2,0,0,0,0,0,1,0,1,2940000,Low
-1.0223376380457612,-1.2321620010431886,2,1,1,0,0,0,0,0,0,0,0,2940000,Low
-1.0223376380457612,-0.9789905500646392,3,1,2,0,0,0,0,0,0,0,2,2940000,Low
-1.0223376380457612,0.9704296224701917,3,1,2,1,0,0,0,0,0,0,1,2940000,Low
-1.0662720799882728,-1.0408769047482846,2,1,1,0,0,0,0,0,0,0,2,2870000,Low
-1.0662720799882728,-0.7089410023541864,2,1,1,1,0,0,0,0,0,0,2,2870000,Low
-1.0662720799882728,0.6244286394661741,2,1,1,1,0,0,0,0,0,0,1,2870000,Low
-1.0662720799882728,0.28686670482810817,4,1,2,1,0,0,0,0,0,0,2,2870000,Low
-1.0772556904739008,0.17434605994875282,4,1,3,1,0,0,0,0,0,0,2,2852500,Low
-1.0882393009595288,-0.8946000664051227,3,1,2,0,0,0,0,0,1,0,1,2835000,Low
-1.0882393009595288,-0.30386668078850726,3,1,2,0,0,0,1,0,1,0,2,2835000,Low
-1.0882393009595288,-1.2659181945069953,2,1,1,0,0,0,0,0,1,0,0,2835000,Low
-1.1102065219307846,-1.2602921622630274,3,1,2,1,0,1,0,0,1,0,2,2800000,Low
-1.1102065219307846,-0.5232819383032502,3,1,1,1,0,0,0,0,0,0,0,2800000,Low
-1.1541409638732965,1.0745112189835955,2,1,1,1,0,0,0,0,0,0,2,2730000,Low
-1.1541409638732965,-0.5007778093273791,3,1,2,1,0,0,0,0,1,0,2,2730000,Low
-1.1761081848445523,-0.5007778093273791,2,1,1,1,0,0,0,0,0,0,2,2695000,Low
-1.1980754058158083,-0.5379096221375663,2,1,1,1,0,0,0,0,0,0,2,2660000,Low
-1.1980754058158083,-1.6259842581209323,2,1,2,1,0,0,0,0,0,0,1,2660000,Low
-1.1980754058158083,-0.7089410023541864,3,3,2,0,1,0,0,0,0,0,2,2660000,Low
-1.1980754058158083,-1.175901678603511,3,1,1,1,0,0,0,0,0,0,2,2660000,Low
-1.1980754058158083,-1.3840648716303183,3,1,1,0,0,0,0,0,0,0,2,2660000,Low
-1.1980754058158083,-0.793331486013703,2,1,1,1,0,0,0,0,1,0,1,2660000,Low
-1.1980754058158083,-0.5007778093273791,3,1,1,1,0,0,0,0,0,0,1,2660000,Low
-1.2024688500100593,-0.9592994372107521,2,1,1,1,0,0,0,1,0,0,2,2653000,Low
-1.2024688500100593,-0.5007778093273791,3,1,2,1,0,0,0,1,0,0,2,2653000,Low
-1.2332229593698176,-1.1140153239198656,2,1,1,0,0,0,0,0,0,0,2,2604000,Low
-1.24200984775832,-0.7258190990860898,2,1,1,1,0,0,0,0,0,0,2,2590000,Low
-1.24200984775832,-0.27573651956866846,2,1,1,1,0,0,0,0,0,0,2,2590000,Low
-1.24200984775832,-0.7258190990860898,2,2,2,1,0,1,0,0,1,0,0,2590000,Low
-1.2859442897008317,-1.130893420651769,3,1,1,0,0,0,0,0,0,0,2,2520000,Low
-1.2859442897008317,-0.9621124533327359,3,1,1,0,0,0,0,0,0,0,2,2520000,Low
-1.2859442897008317,-1.0633810337241556,2,1,2,1,0,0,0,0,0,0,0,2520000,Low
-1.3079115106720878,-0.27573651956866846,3,1,2,1,0,0,0,0,0,0,2,2485000,Low
-1.3079115106720878,-1.0633810337241556,3,1,2,0,0,0,0,0,0,0,1,2485000,Low
-1.3298787316433436,-0.9452343566008327,3,1,2,1,0,1,0,0,0,0,2,2450000,Low
-1.3298787316433436,-0.9283562598689293,2,1,1,0,1,0,0,0,1,0,2,2450000,Low
-1.3298787316433436,-1.0633810337241556,2,1,1,1,0,0,0,0,1,0,2,2450000,Low
-1.3298787316433436,-0.7820794215257674,2,1,1,1,1,0,0,0,0,0,2,2450000,Low
-1.3298787316433436,-0.028191100834086748,2,1,2,1,0,0,0,0,0,0,2,2450000,Low
-1.3298787316433436,1.5808541209406943,2,1,1,1,0,0,0,0,0,0,2,2450000,Low
-1.3562393968088506,-0.7061279862322025,2,1,1,0,0,0,0,0,0,0,2,2408000,Low
-1.3738131735858554,-1.3587477265324635,3,1,2,1,0,0,0,0,0,0,0,2380000,Low
-1.3738131735858554,-1.1832155205206691,4,2,2,1,0,0,0,0,0,0,0,2380000,Low
-1.3738131735858554,-0.9148537824834067,2,1,1,1,0,0,0,0,0,0,2,2380000,Low
-1.3957803945571112,-0.7033149701102187,2,1,1,1,0,0,0,0,0,0,2,2345000,Low
-1.4177476155283673,-0.9621124533327359,2,1,1,1,0,0,0,0,0,0,2,2310000,Low
-1.439714836499623,-1.7182511869220036,2,1,1,0,0,1,0,0,0,0,1,2275000,Low
-1.439714836499623,-0.5176559060592824,1,1,1,0,0,0,0,0,0,0,2,2275000,Low
-1.439714836499623,-0.5176559060592824,3,1,2,1,0,1,0,0,0,0,2,2275000,Low
-1.4616820574708789,-1.654114419340771,3,1,1,0,0,0,1,0,0,0,2,2240000,Low
-1.4660755016651301,0.23060638238843048,3,1,1,0,0,0,0,1,0,1,2,2233000,Low
-1.5275837203846467,-1.0633810337241556,2,1,1,0,0,0,0,0,0,0,2,2135000,Low
-1.5495509413559025,-1.4009429683622217,3,1,2,1,0,0,0,0,0,0,2,2100000,Low
-1.5495509413559025,-1.0633810337241556,4,1,2,1,0,0,0,0,0,0,2,2100000,Low
-1.5495509413559025,-0.8608438729413161,2,1,1,1,0,0,0,0,1,0,2,2100000,Low
-1.6374198252409262,-0.8270876794775095,5,1,2,0,0,0,0,0,0,0,2,1960000,Low
-1.6813542671834378,-1.7947652254399653,3,1,2,1,0,0,0,0,0,0,2,1890000,Low
-1.6813542671834378,-0.6982515410906477,2,1,1,1,0,0,0,0,0,0,2,1890000,Low
-1.7033214881546939,-1.0690070659681234,2,1,1,0,0,0,0,0,1,0,2,1855000,Low
-1.7252887091259497,-1.0633810337241556,2,1,1,1,0,1,0,0,2,0,2,1820000,Low
-1.758459212792546,-1.4009429683622217,3,1,1,0,0,0,0,0,0,0,1,1767150,Low
-1.7692231510684615,-0.7145670345981542,2,1,1,1,0,0,0,0,0,0,2,1750000,Low
-1.7692231510684615,-1.1140153239198656,3,1,1,0,0,0,0,0,0,0,0,1750000,Low
-1.7692231510684615,-0.5851682929868955,3,1,2,1,0,0,0,0,0,0,2,1750000,Low
